accuracy,loss,val_accuracy,val_loss,learning_rate
0.35604768991470337,2.8703320026397705,0.32935830950737,2.3874881267547607,0.0010000000474974513
0.4950312376022339,1.9688044786453247,0.47302669286727905,1.8740884065628052,0.0010000000474974513
0.5766609907150269,1.5585612058639526,0.5638841390609741,1.5367234945297241,0.0010000000474974513
0.6267745494842529,1.3428354263305664,0.6337308287620544,1.269423484802246,0.0010000000474974513
0.6608461141586304,1.2118444442749023,0.6604202389717102,1.1775999069213867,0.0010000000474974513
0.6862577795982361,1.1247154474258423,0.6961953639984131,1.0454097986221313,0.0010000000474974513
