accuracy,loss,val_accuracy,val_loss,learning_rate
0.6603492498397827,1.1688852310180664,0.7632027268409729,0.8122660517692566,9.999999747378752e-06
0.7178449630737305,0.9755921363830566,0.8001135587692261,0.6902492642402649,9.999999747378752e-06
0.7506388425827026,0.8665875196456909,0.827370822429657,0.6232861876487732,9.999999747378752e-06
0.7761214971542358,0.7838993668556213,0.8370243906974792,0.5763406157493591,9.999999747378752e-06
0.7964224815368652,0.71929532289505,0.8466780185699463,0.5422682762145996,9.999999747378752e-06
0.8196337223052979,0.6569292545318604,0.855195939540863,0.5185937881469727,9.999999747378752e-06
